ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
BaseNEncoder,abalone-3_vs_11,RF,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.9940200000000001,8.0,0.998,6.0,0.996,7.0,solid_angle,7.0,REC
BaseNEncoder,kddcup-land_vs_portsweep,RF,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.9990600000000001,7.5,0.9990600000000001,7.5,1.0,3.5,solid_angle,7.0,REC
BaseNEncoder,dataset_31_credit-g,RF,0.74,2.0,0.748,1.0,0.6940000000000001,7.0,0.721,3.0,0.7020000000000001,6.0,0.6789999999999999,8.0,0.708,4.5,0.708,4.5,solid_angle,7.0,REC
BaseNEncoder,dresses-sales,RF,0.584,2.0,0.5399999999999999,5.0,0.512,8.0,0.532,6.0,0.518,7.0,0.5599999999999999,4.0,0.568,3.0,0.5920000000000001,1.0,solid_angle,7.0,REC
BaseNEncoder,dermatology,RF,0.97812,4.5,0.9809,2.0,0.97812,4.5,0.9726,8.0,0.97542,6.0,0.97264,7.0,0.98082,3.0,0.98356,1.0,solid_angle,7.0,REC
BaseNEncoder,thyroid-hypothyroid,RF,0.9883,5.0,0.98672,7.0,0.98892,2.0,0.98798,6.0,0.98862,4.0,0.98102,8.0,0.99178,1.0,0.98864,3.0,solid_angle,7.0,REC
BaseNEncoder,credit-approval,RF,0.8724799999999999,1.0,0.8637799999999999,2.5,0.8536199999999999,8.0,0.8608800000000001,4.0,0.8608600000000001,5.0,0.8565200000000001,7.0,0.8637799999999999,2.5,0.8579600000000001,6.0,solid_angle,7.0,REC
BaseNEncoder,horse-colic-surgical,RF,0.8666799999999999,2.5,0.8633199999999999,5.0,0.8699999999999999,1.0,0.86,6.0,0.86334,4.0,0.85,8.0,0.8666799999999999,2.5,0.8566400000000002,7.0,solid_angle,7.0,REC
BaseNEncoder,heart,RF,0.8111200000000001,3.0,0.8148199999999999,2.0,0.7814800000000001,7.0,0.77778,8.0,0.8074200000000001,4.0,0.7926,6.0,0.8,5.0,0.8185,1.0,solid_angle,7.0,REC
BaseNEncoder,hepatitis,RF,0.8516199999999999,1.0,0.8193600000000001,8.0,0.8193799999999999,7.0,0.8258200000000001,4.0,0.8387399999999999,2.5,0.8257999999999999,5.5,0.8257999999999999,5.5,0.8387399999999999,2.5,solid_angle,7.0,REC
