ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
GLMMEncoder,abalone-3_vs_11,DTREE,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.99654,6.0,0.99464,7.0,0.9985,5.0,0.9803,8.0,aspect_ratio,1.0,PRE
GLMMEncoder,kddcup-land_vs_portsweep,DTREE,0.99924,7.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.99924,7.5,1.0,3.5,aspect_ratio,1.0,PRE
GLMMEncoder,dataset_31_credit-g,DTREE,0.68234,2.0,0.68494,1.0,0.5956400000000001,6.0,0.61028,5.0,0.58818,7.0,0.6319199999999999,4.0,0.66656,3.0,0.58382,8.0,aspect_ratio,1.0,PRE
GLMMEncoder,dresses-sales,DTREE,0.53608,3.0,0.50508,8.0,0.5343,4.0,0.52798,5.0,0.5122800000000001,6.0,0.5080399999999999,7.0,0.55216,1.0,0.54276,2.0,aspect_ratio,1.0,PRE
GLMMEncoder,dermatology,DTREE,0.9465,6.0,0.9477,4.0,0.9594,1.0,0.95136,3.0,0.95806,2.0,0.94734,5.0,0.91734,8.0,0.93622,7.0,aspect_ratio,1.0,PRE
GLMMEncoder,thyroid-hypothyroid,DTREE,0.9874,1.0,0.9858,3.0,0.98516,4.0,0.98512,5.0,0.9844200000000001,6.0,0.97656,8.0,0.98616,2.0,0.9803200000000001,7.0,aspect_ratio,1.0,PRE
GLMMEncoder,credit-approval,DTREE,0.8104600000000002,4.0,0.8052600000000001,7.0,0.81824,2.0,0.8086,5.0,0.7980799999999999,8.0,0.82936,1.0,0.8126399999999999,3.0,0.8073599999999999,6.0,aspect_ratio,1.0,PRE
GLMMEncoder,horse-colic-surgical,DTREE,0.8429800000000001,1.0,0.8019400000000001,6.0,0.7893600000000001,8.0,0.79022,7.0,0.8266599999999998,3.0,0.8055999999999999,5.0,0.8205399999999999,4.0,0.8271799999999999,2.0,aspect_ratio,1.0,PRE
GLMMEncoder,heart,DTREE,0.748,2.0,0.75794,1.0,0.6722599999999999,6.0,0.65664,8.0,0.65998,7.0,0.70018,4.0,0.6956399999999999,5.0,0.70712,3.0,aspect_ratio,1.0,PRE
GLMMEncoder,hepatitis,DTREE,0.7853399999999999,6.0,0.7950999999999999,3.0,0.7630800000000001,8.0,0.8038000000000001,1.0,0.79582,2.0,0.7882399999999999,4.0,0.7852600000000001,7.0,0.7864399999999999,5.0,aspect_ratio,1.0,PRE
