ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OrdinalEncoder,abalone-3_vs_11,DTREE,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.99552,8.0,0.997,6.5,0.997,6.5,solid_angle,7.0,PRE
OrdinalEncoder,kddcup-land_vs_portsweep,DTREE,0.99924,6.0,1.0,2.0,1.0,2.0,0.99924,6.0,0.99924,6.0,0.99924,6.0,0.99924,6.0,1.0,2.0,solid_angle,7.0,PRE
OrdinalEncoder,dataset_31_credit-g,DTREE,0.68234,2.0,0.68494,1.0,0.6399600000000001,7.0,0.6737,3.0,0.66076,4.0,0.6382399999999999,8.0,0.65998,5.0,0.64048,6.0,solid_angle,7.0,PRE
OrdinalEncoder,dresses-sales,DTREE,0.53608,2.0,0.50508,4.0,0.4911,6.0,0.47676,8.0,0.5224,3.0,0.48804,7.0,0.50372,5.0,0.5634,1.0,solid_angle,7.0,PRE
OrdinalEncoder,dermatology,DTREE,0.9465,4.0,0.9477,2.0,0.94652,3.0,0.9348,6.0,0.95878,1.0,0.93962,5.0,0.9294399999999999,8.0,0.93262,7.0,solid_angle,7.0,PRE
OrdinalEncoder,thyroid-hypothyroid,DTREE,0.9874,2.0,0.9858,5.0,0.98372,6.0,0.98586,3.0,0.9858399999999999,4.0,0.9743,8.0,0.98842,1.0,0.98098,7.0,solid_angle,7.0,PRE
OrdinalEncoder,credit-approval,DTREE,0.8104600000000002,3.0,0.8052600000000001,7.0,0.81296,2.0,0.8079999999999999,5.0,0.8194600000000001,1.0,0.8089600000000001,4.0,0.8015800000000001,8.0,0.8060600000000001,6.0,solid_angle,7.0,PRE
OrdinalEncoder,horse-colic-surgical,DTREE,0.8429800000000001,1.0,0.8019400000000001,6.0,0.8381000000000001,2.0,0.79678,8.0,0.8262600000000001,5.0,0.8007200000000001,7.0,0.8283799999999999,4.0,0.8372799999999999,3.0,solid_angle,7.0,PRE
OrdinalEncoder,heart,DTREE,0.748,3.0,0.75794,1.0,0.74336,4.0,0.73464,5.0,0.7322599999999999,6.0,0.7239199999999999,7.0,0.72324,8.0,0.7557599999999999,2.0,solid_angle,7.0,PRE
OrdinalEncoder,hepatitis,DTREE,0.7853399999999999,3.0,0.7950999999999999,2.0,0.7761600000000001,4.0,0.8075800000000001,1.0,0.74888,6.0,0.75944,5.0,0.73316,8.0,0.74306,7.0,solid_angle,7.0,PRE
