ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OrdinalEncoder,abalone-3_vs_11,KNN,0.99408,6.0,0.9925799999999999,7.0,0.9985,2.5,0.9985,2.5,0.9985,2.5,0.98984,8.0,0.9985,2.5,0.99612,5.0,solid_angle,7.0,PRE
OrdinalEncoder,kddcup-land_vs_portsweep,KNN,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99772,8.0,solid_angle,7.0,PRE
OrdinalEncoder,dataset_31_credit-g,KNN,0.7056000000000001,2.0,0.7063,1.0,0.617,5.0,0.61536,6.0,0.63362,3.0,0.61782,4.0,0.6086400000000001,8.0,0.6093200000000001,7.0,solid_angle,7.0,PRE
OrdinalEncoder,dresses-sales,KNN,0.5527400000000001,3.0,0.5654399999999999,1.0,0.54342,6.0,0.5515800000000001,4.0,0.55284,2.0,0.5294800000000001,8.0,0.53928,7.0,0.54708,5.0,solid_angle,7.0,PRE
OrdinalEncoder,dermatology,KNN,0.78556,6.0,0.81212,1.0,0.78874,5.0,0.8057399999999999,4.0,0.8092,2.0,0.7853199999999999,7.0,0.8062400000000001,3.0,0.78222,8.0,solid_angle,7.0,PRE
OrdinalEncoder,thyroid-hypothyroid,KNN,0.98194,1.0,0.97826,6.0,0.9788399999999999,4.0,0.97822,7.0,0.97866,5.0,0.96784,8.0,0.98114,2.0,0.97904,3.0,solid_angle,7.0,PRE
OrdinalEncoder,credit-approval,KNN,0.71706,3.0,0.72648,2.0,0.68682,8.0,0.6942,5.0,0.6939,6.0,0.6890000000000001,7.0,0.6953600000000001,4.0,0.73058,1.0,solid_angle,7.0,PRE
OrdinalEncoder,horse-colic-surgical,KNN,0.8116399999999999,1.0,0.7952600000000001,2.0,0.7825,4.0,0.7669400000000001,5.0,0.73512,8.0,0.75544,6.0,0.7454,7.0,0.7831199999999999,3.0,solid_angle,7.0,PRE
OrdinalEncoder,heart,KNN,0.5751,5.0,0.5791000000000001,4.0,0.56028,8.0,0.57044,6.0,0.6139000000000001,2.0,0.61846,1.0,0.58122,3.0,0.5610200000000001,7.0,solid_angle,7.0,PRE
OrdinalEncoder,hepatitis,KNN,0.62228,8.0,0.6696,5.0,0.7326600000000001,2.0,0.70336,4.0,0.7301,3.0,0.7336199999999999,1.0,0.66738,6.0,0.6671,7.0,solid_angle,7.0,PRE
