ENCODER,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
MEstimateEncoder,abalone-3_vs_11,borderline1,ABC,NONE,NONE,0.9985,0.998,0.9999399999999999,0.99814,0.99896,0.99774
MEstimateEncoder,abalone-3_vs_11,borderline1,DTREE,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
MEstimateEncoder,abalone-3_vs_11,borderline1,KNN,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
MEstimateEncoder,abalone-3_vs_11,borderline1,LRG,NONE,NONE,0.96668,0.97808,0.28857999999999995,0.97004,0.39426,0.2792
MEstimateEncoder,abalone-3_vs_11,borderline1,MLP,NONE,NONE,0.99802,0.998,0.93534,0.9978,0.9633,0.93752
MEstimateEncoder,abalone-3_vs_11,borderline1,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
MEstimateEncoder,abalone-3_vs_11,borderline1,SGD,NONE,NONE,0.99504,0.9940200000000001,0.9352,0.9941,0.96122,0.933
MEstimateEncoder,abalone-3_vs_11,borderline1,SVM,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
MEstimateEncoder,credit-approval,borderline1,ABC,NONE,NONE,0.8423999999999999,0.83768,0.8381399999999999,0.8375199999999999,0.83626,0.70026
MEstimateEncoder,credit-approval,borderline1,DTREE,NONE,NONE,0.8103000000000001,0.8087,0.80586,0.8087,0.8066000000000001,0.65194
MEstimateEncoder,credit-approval,borderline1,KNN,NONE,NONE,0.6869,0.6797000000000001,0.68418,0.6802199999999999,0.6806,0.46503999999999995
MEstimateEncoder,credit-approval,borderline1,LRG,NONE,NONE,0.8659800000000001,0.8536400000000001,0.86656,0.8536799999999999,0.8570200000000001,0.73582
MEstimateEncoder,credit-approval,borderline1,MLP,NONE,NONE,0.69194,0.65654,0.62884,0.6206400000000001,0.56548,0.34829999999999994
MEstimateEncoder,credit-approval,borderline1,RF,NONE,NONE,0.8607799999999999,0.8579600000000001,0.85516,0.8578600000000001,0.85556,0.7326600000000001
MEstimateEncoder,credit-approval,borderline1,SGD,NONE,NONE,0.5925,0.5623199999999999,0.591,0.55582,0.55888,0.31233999999999995
MEstimateEncoder,credit-approval,borderline1,SVM,NONE,NONE,0.69696,0.6594199999999999,0.5932000000000001,0.6211,0.5481199999999999,0.30454000000000003
MEstimateEncoder,dataset_31_credit-g,borderline1,ABC,NONE,NONE,0.63256,0.5870000000000001,0.5391999999999999,0.5967200000000001,0.5471,0.30346
MEstimateEncoder,dataset_31_credit-g,borderline1,DTREE,NONE,NONE,0.60526,0.556,0.5030399999999999,0.56848,0.5159600000000001,0.26844
MEstimateEncoder,dataset_31_credit-g,borderline1,KNN,NONE,NONE,0.5902000000000001,0.657,0.37302,0.6087199999999999,0.35378000000000004,0.14064000000000002
MEstimateEncoder,dataset_31_credit-g,borderline1,LRG,NONE,NONE,0.61438,0.6809999999999999,0.37566,0.62174,0.34494,0.1355
MEstimateEncoder,dataset_31_credit-g,borderline1,MLP,NONE,NONE,0.5989399999999999,0.6689999999999999,0.3572,0.6089800000000001,0.3241,0.11522000000000004
MEstimateEncoder,dataset_31_credit-g,borderline1,RF,NONE,NONE,0.68434,0.6689999999999999,0.5172,0.6430800000000001,0.5024200000000001,0.26944
MEstimateEncoder,dataset_31_credit-g,borderline1,SGD,NONE,NONE,0.60164,0.512,0.5204,0.47152,0.37052,0.15508000000000002
MEstimateEncoder,dataset_31_credit-g,borderline1,SVM,NONE,NONE,0.6279600000000001,0.687,0.37252,0.62342,0.33748,0.12905999999999998
MEstimateEncoder,dermatology,borderline1,ABC,NONE,NONE,0.4497,0.54356,0.8325400000000001,0.4327,0.4606,0.38736
MEstimateEncoder,dermatology,borderline1,DTREE,NONE,NONE,0.93758,0.93438,0.9867799999999999,0.9331,0.9586600000000001,0.9184
MEstimateEncoder,dermatology,borderline1,KNN,NONE,NONE,0.77784,0.75666,0.95316,0.76112,0.8421,0.7157
MEstimateEncoder,dermatology,borderline1,LRG,NONE,NONE,0.92398,0.91798,0.98506,0.9174399999999998,0.9489799999999999,0.9005200000000001
