ENCODER,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
GLMMEncoder,abalone-3_vs_11,borderline1,ABC,NONE,NONE,0.9980399999999999,0.99802,0.9353200000000002,0.9978200000000002,0.9633,0.93752
GLMMEncoder,abalone-3_vs_11,borderline1,DTREE,NONE,NONE,0.99654,0.99602,0.9352600000000001,0.99596,0.96226,0.9352600000000001
GLMMEncoder,abalone-3_vs_11,borderline1,KNN,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
GLMMEncoder,abalone-3_vs_11,borderline1,LRG,NONE,NONE,0.98744,0.97808,0.99934,0.98096,0.9886,0.97534
GLMMEncoder,abalone-3_vs_11,borderline1,MLP,NONE,NONE,0.9955,0.9940000000000001,0.99982,0.9944200000000001,0.99688,0.99322
GLMMEncoder,abalone-3_vs_11,borderline1,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
GLMMEncoder,abalone-3_vs_11,borderline1,SGD,NONE,NONE,0.9985,0.998,0.9999399999999999,0.99814,0.99896,0.99774
GLMMEncoder,abalone-3_vs_11,borderline1,SVM,NONE,NONE,0.99312,0.99002,0.9997,0.99092,0.99482,0.98874
GLMMEncoder,credit-approval,borderline1,ABC,NONE,NONE,0.8452799999999999,0.8405799999999999,0.8430800000000002,0.8406800000000001,0.8406800000000001,0.70692
GLMMEncoder,credit-approval,borderline1,DTREE,NONE,NONE,0.7980799999999999,0.7941999999999999,0.7905800000000001,0.79382,0.7904800000000001,0.62536
GLMMEncoder,credit-approval,borderline1,KNN,NONE,NONE,0.7230000000000001,0.7101200000000001,0.7212,0.70978,0.71162,0.5072599999999999
GLMMEncoder,credit-approval,borderline1,LRG,NONE,NONE,0.8706200000000001,0.8637799999999999,0.8720000000000001,0.8640200000000001,0.8665200000000001,0.7516
GLMMEncoder,credit-approval,borderline1,MLP,NONE,NONE,0.7805799999999999,0.76088,0.7643399999999999,0.7569600000000001,0.75092,0.5694999999999999
GLMMEncoder,credit-approval,borderline1,RF,NONE,NONE,0.8661,0.8623399999999999,0.8606400000000001,0.8622000000000002,0.8602200000000001,0.7406
GLMMEncoder,credit-approval,borderline1,SGD,NONE,NONE,0.6553399999999999,0.60724,0.6190399999999999,0.58448,0.5619400000000001,0.32302
GLMMEncoder,credit-approval,borderline1,SVM,NONE,NONE,0.6998399999999999,0.6622999999999999,0.5968,0.6251200000000001,0.5536399999999999,0.31054
GLMMEncoder,dataset_31_credit-g,borderline1,ABC,NONE,NONE,0.5886800000000001,0.6369999999999999,0.40064,0.59222,0.34438,0.1558
GLMMEncoder,dataset_31_credit-g,borderline1,DTREE,NONE,NONE,0.58818,0.6559999999999999,0.37258,0.5979599999999999,0.31068,0.12536
GLMMEncoder,dataset_31_credit-g,borderline1,KNN,NONE,NONE,0.66608,0.63,0.5824,0.64078,0.59804,0.36422
GLMMEncoder,dataset_31_credit-g,borderline1,LRG,NONE,NONE,0.6787000000000001,0.713,0.4351,0.6666399999999999,0.44496,0.21332
GLMMEncoder,dataset_31_credit-g,borderline1,MLP,NONE,NONE,0.6538600000000001,0.7010000000000001,0.35184000000000004,0.61864,0.29006000000000004,0.08987999999999999
GLMMEncoder,dataset_31_credit-g,borderline1,RF,NONE,NONE,0.6039,0.6920000000000001,0.32512,0.5965600000000001,0.2010200000000001,0.050480000000000004
GLMMEncoder,dataset_31_credit-g,borderline1,SGD,NONE,NONE,0.6194999999999999,0.6920000000000001,0.36322,0.6184200000000001,0.2972,0.11106
GLMMEncoder,dataset_31_credit-g,borderline1,SVM,NONE,NONE,0.6129399999999999,0.695,0.3417,0.60818,0.24578000000000003,0.07578
GLMMEncoder,dermatology,borderline1,ABC,NONE,NONE,0.26868000000000003,0.4538,0.78396,0.32248000000000004,0.33286,0.26
GLMMEncoder,dermatology,borderline1,DTREE,NONE,NONE,0.95806,0.95624,0.99124,0.9558800000000002,0.97284,0.9455000000000002
GLMMEncoder,dermatology,borderline1,KNN,NONE,NONE,0.76232,0.73482,0.94834,0.7442200000000001,0.8284,0.69444
GLMMEncoder,dermatology,borderline1,LRG,NONE,NONE,0.8488,0.8416399999999999,0.96904,0.8426,0.8972,0.8142799999999999
GLMMEncoder,dermatology,borderline1,MLP,NONE,NONE,0.91776,0.9126200000000001,0.98208,0.9128,0.94486,0.89266
GLMMEncoder,dermatology,borderline1,RF,NONE,NONE,0.97652,0.97546,0.9951799999999998,0.9755,0.98498,0.9693799999999999
GLMMEncoder,dermatology,borderline1,SGD,NONE,NONE,0.5778000000000001,0.5771000000000001,0.9305399999999999,0.50864,0.6030599999999999,0.5116400000000001
GLMMEncoder,dermatology,borderline1,SVM,NONE,NONE,0.62546,0.5902799999999999,0.92052,0.57624,0.6872,0.54274
GLMMEncoder,dresses-sales,borderline1,ABC,NONE,NONE,0.56372,0.5660000000000001,0.5333600000000001,0.5613,0.53576,0.2887
GLMMEncoder,dresses-sales,borderline1,DTREE,NONE,NONE,0.5122800000000001,0.512,0.48636,0.5114599999999999,0.49173999999999995,0.24284
GLMMEncoder,dresses-sales,borderline1,KNN,NONE,NONE,0.53754,0.524,0.5252600000000001,0.52518,0.52044,0.27216
GLMMEncoder,dresses-sales,borderline1,LRG,NONE,NONE,0.62432,0.6200000000000001,0.6026600000000001,0.6180399999999999,0.6040000000000001,0.3667
GLMMEncoder,dresses-sales,borderline1,MLP,NONE,NONE,0.5821799999999999,0.5740000000000001,0.56538,0.57358,0.56348,0.31820000000000004
GLMMEncoder,dresses-sales,borderline1,RF,NONE,NONE,0.5700200000000001,0.5760000000000001,0.5379400000000001,0.5683600000000001,0.5368,0.29154
GLMMEncoder,dresses-sales,borderline1,SGD,NONE,NONE,0.5774000000000001,0.534,0.5430200000000001,0.4713,0.40514,0.17395999999999998
GLMMEncoder,dresses-sales,borderline1,SVM,NONE,NONE,0.5967600000000001,0.5920000000000001,0.5718799999999999,0.58732,0.5683400000000001,0.32398000000000005
GLMMEncoder,heart,borderline1,ABC,NONE,NONE,0.7169000000000001,0.7111,0.7039,0.70816,0.6998,0.49382
GLMMEncoder,heart,borderline1,DTREE,NONE,NONE,0.65998,0.6592600000000001,0.64408,0.6550200000000002,0.6419599999999999,0.41608
GLMMEncoder,heart,borderline1,KNN,NONE,NONE,0.60934,0.60372,0.60296,0.6037,0.601,0.362
GLMMEncoder,heart,borderline1,LRG,NONE,NONE,0.80314,0.80002,0.7950000000000002,0.7996800000000001,0.79596,0.6370199999999999
GLMMEncoder,heart,borderline1,MLP,NONE,NONE,0.8010800000000001,0.79632,0.7903600000000001,0.79552,0.7905199999999999,0.6264399999999999
GLMMEncoder,heart,borderline1,RF,NONE,NONE,0.7679,0.75926,0.7524,0.7566,0.74876,0.56506
GLMMEncoder,heart,borderline1,SGD,NONE,NONE,0.26416,0.51112,0.48888,0.34748,0.0,0.0
GLMMEncoder,heart,borderline1,SVM,NONE,NONE,0.6231,0.60368,0.6162799999999999,0.6015,0.6008600000000001,0.37051999999999996
GLMMEncoder,hepatitis,borderline1,ABC,NONE,NONE,0.79478,0.78064,0.5983599999999999,0.7854,0.6652800000000001,0.46414
GLMMEncoder,hepatitis,borderline1,DTREE,NONE,NONE,0.79582,0.7871,0.57524,0.7850199999999999,0.6327,0.43518
GLMMEncoder,hepatitis,borderline1,KNN,NONE,NONE,0.7399399999999999,0.5871000000000001,0.62012,0.62426,0.5969399999999999,0.35664
GLMMEncoder,hepatitis,borderline1,LRG,NONE,NONE,0.8461200000000001,0.8193600000000001,0.7450399999999999,0.8278200000000001,0.7784000000000001,0.6118600000000001
GLMMEncoder,hepatitis,borderline1,MLP,NONE,NONE,0.8236600000000001,0.8193600000000001,0.6491399999999999,0.82026,0.71228,0.52694
GLMMEncoder,hepatitis,borderline1,RF,NONE,NONE,0.8256,0.8129200000000001,0.60646,0.80806,0.6698999999999999,0.47198
GLMMEncoder,hepatitis,borderline1,SGD,NONE,NONE,0.7335400000000001,0.61936,0.46356,0.6001000000000001,0.35595999999999994,0.16218
GLMMEncoder,hepatitis,borderline1,SVM,NONE,NONE,0.7236999999999999,0.56128,0.59746,0.5968199999999999,0.5532999999999999,0.32345999999999997
GLMMEncoder,horse-colic-surgical,borderline1,ABC,NONE,NONE,0.8145199999999999,0.80998,0.78374,0.8100400000000001,0.7936799999999999,0.63402
GLMMEncoder,horse-colic-surgical,borderline1,DTREE,NONE,NONE,0.8266599999999998,0.82332,0.80802,0.82426,0.8146399999999999,0.6680999999999999
GLMMEncoder,horse-colic-surgical,borderline1,KNN,NONE,NONE,0.7330800000000001,0.7166600000000001,0.7117399999999999,0.7208,0.71368,0.512
GLMMEncoder,horse-colic-surgical,borderline1,LRG,NONE,NONE,0.73636,0.7200000000000001,0.6531600000000001,0.7102200000000001,0.66056,0.44376
GLMMEncoder,horse-colic-surgical,borderline1,MLP,NONE,NONE,0.56218,0.6133,0.46814,0.4911,0.15588,0.08272
GLMMEncoder,horse-colic-surgical,borderline1,RF,NONE,NONE,0.8546600000000001,0.85334,0.8062600000000002,0.8516400000000001,0.8251799999999999,0.68616
GLMMEncoder,horse-colic-surgical,borderline1,SGD,NONE,NONE,0.2987,0.53,0.47,0.37758,0.0,0.0
GLMMEncoder,horse-colic-surgical,borderline1,SVM,NONE,NONE,0.5715,0.40668,0.6296,0.31248000000000004,0.30678,0.09992
GLMMEncoder,kddcup-land_vs_portsweep,borderline1,ABC,NONE,NONE,0.99924,0.9990600000000001,0.99998,0.9991,0.9995200000000001,0.9989399999999999
GLMMEncoder,kddcup-land_vs_portsweep,borderline1,DTREE,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
