ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
TargetEncoder,abalone-3_vs_11,SVM,0.99408,5.0,0.9911,7.0,0.997,3.0,0.9955,4.0,1.0,1.5,1.0,1.5,0.9940200000000001,6.0,0.9832,8.0,solid_angle,0.5,PRE
TargetEncoder,kddcup-land_vs_portsweep,SVM,0.99874,3.5,0.99874,3.5,0.99874,3.5,0.99798,7.0,0.99874,3.5,0.99874,3.5,0.99874,3.5,0.9849599999999998,8.0,solid_angle,0.5,PRE
TargetEncoder,dataset_31_credit-g,SVM,0.7336,1.0,0.73098,2.0,0.7146600000000001,7.0,0.7200200000000001,5.0,0.72332,4.0,0.71836,6.0,0.7264199999999998,3.0,0.7094400000000001,8.0,solid_angle,0.5,PRE
TargetEncoder,dresses-sales,SVM,0.6020199999999999,2.0,0.58472,4.0,0.5589,8.0,0.60826,1.0,0.5828,6.0,0.58044,7.0,0.6001,3.0,0.58468,5.0,solid_angle,0.5,PRE
TargetEncoder,dermatology,SVM,0.35138,8.0,0.5767599999999999,6.0,0.6334,5.0,0.6415599999999999,3.0,0.6730600000000001,1.0,0.65364,2.0,0.63656,4.0,0.5579000000000001,7.0,solid_angle,0.5,PRE
TargetEncoder,thyroid-hypothyroid,SVM,0.98074,1.0,0.97562,3.0,0.9764,2.0,0.9742,5.0,0.97306,7.0,0.96738,8.0,0.9751800000000002,4.0,0.97352,6.0,solid_angle,0.5,PRE
TargetEncoder,credit-approval,SVM,0.69912,4.0,0.69872,6.0,0.69804,8.0,0.70092,2.0,0.7,3.0,0.6981999999999999,7.0,0.6989599999999999,5.0,0.7034400000000001,1.0,solid_angle,0.5,PRE
TargetEncoder,horse-colic-surgical,SVM,0.40538,8.0,0.6220600000000001,3.0,0.6220600000000001,3.0,0.6220600000000001,3.0,0.6220600000000001,3.0,0.47452,7.0,0.6220600000000001,3.0,0.62092,6.0,solid_angle,0.5,PRE
TargetEncoder,heart,SVM,0.35446,8.0,0.60698,4.0,0.6147400000000001,2.0,0.61288,3.0,0.5989599999999999,6.0,0.60328,5.0,0.6167199999999999,1.0,0.5953999999999999,7.0,solid_angle,0.5,PRE
TargetEncoder,hepatitis,SVM,0.6300000000000001,8.0,0.7187399999999999,5.0,0.73292,4.0,0.64244,7.0,0.7404600000000001,3.0,0.7555999999999999,2.0,0.6972799999999999,6.0,0.7764000000000001,1.0,solid_angle,0.5,PRE
