ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
SumEncoder,abalone-3_vs_11,MLP,0.99408,5.0,0.99612,2.0,0.99552,3.0,0.997,1.0,0.9940200000000001,6.0,0.99134,7.0,0.9955,4.0,0.9901399999999999,8.0,solid_angle,1.0,PRE
SumEncoder,kddcup-land_vs_portsweep,MLP,0.9983,5.5,0.99924,2.0,0.9983,5.5,0.99924,2.0,0.9983,5.5,0.9983,5.5,0.99924,2.0,0.99584,8.0,solid_angle,1.0,PRE
SumEncoder,dataset_31_credit-g,MLP,0.7062999999999999,6.0,0.70134,8.0,0.70358,7.0,0.7122200000000001,4.0,0.7077,5.0,0.71386,3.0,0.7227600000000001,1.0,0.7191799999999999,2.0,solid_angle,1.0,PRE
SumEncoder,dresses-sales,MLP,0.55748,4.0,0.54878,7.0,0.5526800000000001,6.0,0.56966,2.0,0.5758800000000001,1.0,0.5539000000000001,5.0,0.53422,8.0,0.56002,3.0,solid_angle,1.0,PRE
SumEncoder,dermatology,MLP,0.96716,4.0,0.9755,1.0,0.96774,3.0,0.9661,5.0,0.9704,2.0,0.96106,7.0,0.96466,6.0,0.9014,8.0,solid_angle,1.0,PRE
SumEncoder,thyroid-hypothyroid,MLP,0.98674,1.0,0.98002,7.0,0.98254,3.0,0.9811,6.0,0.9813,5.0,0.9695,8.0,0.9838600000000002,2.0,0.9818,4.0,solid_angle,1.0,PRE
SumEncoder,credit-approval,MLP,0.78062,7.0,0.77952,8.0,0.7888200000000001,3.0,0.7819,6.0,0.7958799999999999,2.0,0.82068,1.0,0.7854599999999999,5.0,0.78776,4.0,solid_angle,1.0,PRE
SumEncoder,horse-colic-surgical,MLP,0.5048,6.0,0.5827600000000001,3.0,0.6199000000000001,1.0,0.5683600000000001,4.0,0.40834000000000004,8.0,0.5668599999999999,5.0,0.47214,7.0,0.5850799999999999,2.0,solid_angle,1.0,PRE
SumEncoder,heart,MLP,0.8134399999999999,1.0,0.7554399999999999,6.0,0.75868,5.0,0.76518,3.0,0.75456,7.0,0.7448599999999999,8.0,0.7805799999999999,2.0,0.7613000000000001,4.0,solid_angle,1.0,PRE
SumEncoder,hepatitis,MLP,0.8016800000000001,6.0,0.8473599999999999,1.0,0.8465199999999999,2.0,0.77246,8.0,0.79318,7.0,0.8225200000000001,4.0,0.8152200000000001,5.0,0.8357399999999999,3.0,solid_angle,1.0,PRE
