ENCODER,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
SumEncoder,abalone-3_vs_11,borderline1,ABC,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
SumEncoder,abalone-3_vs_11,borderline1,DTREE,NONE,NONE,0.9985,0.998,0.9999399999999999,0.99814,0.99896,0.99774
SumEncoder,abalone-3_vs_11,borderline1,KNN,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
SumEncoder,abalone-3_vs_11,borderline1,LRG,NONE,NONE,0.986,0.97212,0.99916,0.97658,0.9855,0.96864
SumEncoder,abalone-3_vs_11,borderline1,MLP,NONE,NONE,0.9940200000000001,0.9920200000000001,0.99976,0.99258,0.9958600000000001,0.99098
SumEncoder,abalone-3_vs_11,borderline1,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
SumEncoder,abalone-3_vs_11,borderline1,SGD,NONE,NONE,0.9946200000000001,0.9920200000000001,0.99976,0.9927799999999999,0.9958600000000001,0.991
SumEncoder,abalone-3_vs_11,borderline1,SVM,NONE,NONE,0.99312,0.99002,0.9997,0.99092,0.99482,0.98874
SumEncoder,credit-approval,borderline1,ABC,NONE,NONE,0.8406800000000001,0.83478,0.8369800000000002,0.8346399999999999,0.8340400000000001,0.6974
SumEncoder,credit-approval,borderline1,DTREE,NONE,NONE,0.8102,0.8087,0.8032199999999999,0.8084399999999999,0.80482,0.64872
SumEncoder,credit-approval,borderline1,KNN,NONE,NONE,0.7216400000000001,0.7087000000000001,0.7208,0.7088800000000001,0.7116399999999999,0.50648
SumEncoder,credit-approval,borderline1,LRG,NONE,NONE,0.8672200000000001,0.8565400000000001,0.8681399999999999,0.8565799999999999,0.8597199999999999,0.7407400000000001
SumEncoder,credit-approval,borderline1,MLP,NONE,NONE,0.7958799999999999,0.77972,0.78914,0.7780199999999999,0.77788,0.60748
SumEncoder,credit-approval,borderline1,RF,NONE,NONE,0.87134,0.8695599999999999,0.8637600000000001,0.8692399999999999,0.8655799999999999,0.7498400000000001
SumEncoder,credit-approval,borderline1,SGD,NONE,NONE,0.63426,0.5956400000000001,0.6289,0.58672,0.5887600000000001,0.34598
SumEncoder,credit-approval,borderline1,SVM,NONE,NONE,0.6971799999999999,0.6594199999999999,0.59324,0.6210800000000001,0.5481600000000001,0.3045
SumEncoder,dataset_31_credit-g,borderline1,ABC,NONE,NONE,0.7252,0.728,0.6129600000000001,0.7260800000000001,0.6537,0.43382
