ENCODER,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
HashingEncoder,abalone-3_vs_11,borderline1,ABC,NONE,NONE,0.9980399999999999,0.99802,0.9353200000000002,0.9978200000000002,0.9633,0.93752
HashingEncoder,abalone-3_vs_11,borderline1,DTREE,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
HashingEncoder,abalone-3_vs_11,borderline1,KNN,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
HashingEncoder,abalone-3_vs_11,borderline1,LRG,NONE,NONE,0.98984,0.98406,0.9995200000000001,0.9857799999999999,0.9917200000000002,0.9820399999999999
HashingEncoder,abalone-3_vs_11,borderline1,MLP,NONE,NONE,0.99552,0.9940200000000001,0.99982,0.99444,0.9969,0.99324
HashingEncoder,abalone-3_vs_11,borderline1,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
HashingEncoder,abalone-3_vs_11,borderline1,SGD,NONE,NONE,0.997,0.996,0.9998799999999999,0.9962799999999999,0.99792,0.99548
HashingEncoder,abalone-3_vs_11,borderline1,SVM,NONE,NONE,0.99552,0.9940200000000001,0.99982,0.99444,0.9969,0.99324
HashingEncoder,credit-approval,borderline1,ABC,NONE,NONE,0.8045,0.8014600000000001,0.80116,0.80166,0.8006399999999999,0.64264
HashingEncoder,credit-approval,borderline1,DTREE,NONE,NONE,0.7762,0.76956,0.77132,0.7693399999999999,0.7681,0.59036
HashingEncoder,credit-approval,borderline1,KNN,NONE,NONE,0.68318,0.6753600000000001,0.6816799999999998,0.67614,0.6775399999999999,0.45908
HashingEncoder,credit-approval,borderline1,LRG,NONE,NONE,0.80088,0.79708,0.7956400000000001,0.79704,0.7950999999999999,0.63344
HashingEncoder,credit-approval,borderline1,MLP,NONE,NONE,0.73526,0.71882,0.67924,0.69662,0.6537,0.44964
HashingEncoder,credit-approval,borderline1,RF,NONE,NONE,0.81816,0.8145,0.8125199999999999,0.8142400000000001,0.81192,0.6613800000000001
HashingEncoder,credit-approval,borderline1,SGD,NONE,NONE,0.6112,0.59132,0.61164,0.5889599999999999,0.5927,0.35282
HashingEncoder,credit-approval,borderline1,SVM,NONE,NONE,0.7014199999999999,0.66232,0.5961399999999999,0.6241800000000001,0.5513,0.30834
HashingEncoder,dataset_31_credit-g,borderline1,ABC,NONE,NONE,0.6309600000000001,0.634,0.48503999999999997,0.63174,0.5261,0.28198
HashingEncoder,dataset_31_credit-g,borderline1,DTREE,NONE,NONE,0.6076199999999999,0.5720000000000001,0.4965600000000001,0.5849,0.5242399999999999,0.27978000000000003
HashingEncoder,dataset_31_credit-g,borderline1,KNN,NONE,NONE,0.6301399999999999,0.584,0.53982,0.5986800000000001,0.5579000000000001,0.3130000000000001
HashingEncoder,dataset_31_credit-g,borderline1,LRG,NONE,NONE,0.61952,0.69,0.3376,0.6047399999999999,0.25916,0.07194
HashingEncoder,dataset_31_credit-g,borderline1,MLP,NONE,NONE,0.6218600000000001,0.6239999999999999,0.47126,0.62008,0.5078600000000001,0.26284
HashingEncoder,dataset_31_credit-g,borderline1,RF,NONE,NONE,0.61426,0.611,0.4714,0.6121800000000001,0.5107799999999999,0.2654
HashingEncoder,dataset_31_credit-g,borderline1,SGD,NONE,NONE,0.6645199999999999,0.444,0.5922000000000001,0.3646599999999999,0.31146,0.11264
HashingEncoder,dataset_31_credit-g,borderline1,SVM,NONE,NONE,0.61546,0.6970000000000001,0.32728,0.59882,0.19297999999999998,0.049960000000000004
HashingEncoder,dermatology,borderline1,ABC,NONE,NONE,0.28450000000000003,0.37442,0.8395199999999999,0.2871,0.40636,0.26196
HashingEncoder,dermatology,borderline1,DTREE,NONE,NONE,0.44733999999999996,0.43704,0.8613,0.4332200000000001,0.59932,0.36332
HashingEncoder,dermatology,borderline1,KNN,NONE,NONE,0.46042,0.4536600000000001,0.8746200000000001,0.44322,0.60412,0.3819
HashingEncoder,dermatology,borderline1,LRG,NONE,NONE,0.46876,0.45904,0.8784599999999999,0.44446,0.6085,0.38842
HashingEncoder,dermatology,borderline1,MLP,NONE,NONE,0.5113000000000001,0.48348,0.8817200000000001,0.47958,0.63976,0.41106
HashingEncoder,dermatology,borderline1,RF,NONE,NONE,0.49536,0.48898,0.8764200000000001,0.48353999999999997,0.6407200000000001,0.4133
HashingEncoder,dermatology,borderline1,SGD,NONE,NONE,0.23476,0.36098,0.8416599999999999,0.25446,0.36848000000000003,0.25186000000000003
HashingEncoder,dermatology,borderline1,SVM,NONE,NONE,0.44143999999999994,0.39896,0.8753200000000001,0.35716000000000003,0.53542,0.32324
HashingEncoder,dresses-sales,borderline1,ABC,NONE,NONE,0.54538,0.54,0.52636,0.5405200000000001,0.5287999999999999,0.28348
HashingEncoder,dresses-sales,borderline1,DTREE,NONE,NONE,0.52008,0.518,0.49728,0.51772,0.5009600000000001,0.2537
HashingEncoder,dresses-sales,borderline1,KNN,NONE,NONE,0.5744,0.5660000000000001,0.557,0.5655600000000001,0.5553800000000001,0.30972
HashingEncoder,dresses-sales,borderline1,LRG,NONE,NONE,0.55862,0.57,0.51654,0.55808,0.5147799999999999,0.26718000000000003
HashingEncoder,dresses-sales,borderline1,MLP,NONE,NONE,0.54618,0.542,0.5264800000000001,0.54178,0.5276400000000001,0.28098
HashingEncoder,dresses-sales,borderline1,RF,NONE,NONE,0.56892,0.5660000000000001,0.5478000000000001,0.5644399999999999,0.54888,0.3033
HashingEncoder,dresses-sales,borderline1,SGD,NONE,NONE,0.5741599999999999,0.528,0.52028,0.4363800000000001,0.28006000000000003,0.11934000000000003
HashingEncoder,dresses-sales,borderline1,SVM,NONE,NONE,0.5774199999999999,0.5720000000000001,0.55872,0.5720000000000001,0.56074,0.31556
HashingEncoder,heart,borderline1,ABC,NONE,NONE,0.7230800000000001,0.72222,0.71444,0.7211000000000001,0.71502,0.51726
HashingEncoder,heart,borderline1,DTREE,NONE,NONE,0.6852400000000001,0.68148,0.67686,0.6804600000000001,0.6755800000000001,0.4608
HashingEncoder,heart,borderline1,KNN,NONE,NONE,0.56398,0.5555399999999999,0.5594399999999999,0.5560799999999999,0.5555,0.30956
HashingEncoder,heart,borderline1,LRG,NONE,NONE,0.7647200000000001,0.7629600000000001,0.76036,0.76312,0.76102,0.5815400000000001
HashingEncoder,heart,borderline1,MLP,NONE,NONE,0.7592399999999999,0.75556,0.7544400000000001,0.7555799999999999,0.7536400000000001,0.5708400000000001
HashingEncoder,heart,borderline1,RF,NONE,NONE,0.7703599999999999,0.76666,0.7666600000000001,0.7668600000000001,0.76564,0.5902799999999999
HashingEncoder,heart,borderline1,SGD,NONE,NONE,0.24194,0.4888800000000001,0.5111199999999999,0.32282,0.0,0.0
HashingEncoder,heart,borderline1,SVM,NONE,NONE,0.61648,0.5999800000000001,0.60998,0.5992000000000001,0.59888,0.36894
HashingEncoder,hepatitis,borderline1,ABC,NONE,NONE,0.80662,0.7870999999999999,0.6499400000000001,0.79384,0.70436,0.5108199999999999
HashingEncoder,hepatitis,borderline1,DTREE,NONE,NONE,0.7877000000000001,0.7806599999999999,0.5737,0.78056,0.63674,0.4325799999999999
HashingEncoder,hepatitis,borderline1,KNN,NONE,NONE,0.70668,0.5806399999999999,0.5257799999999999,0.6173,0.52982,0.30201999999999996
HashingEncoder,hepatitis,borderline1,LRG,NONE,NONE,0.8521799999999999,0.8129200000000001,0.754,0.8203600000000001,0.7704599999999999,0.6031000000000001
HashingEncoder,hepatitis,borderline1,MLP,NONE,NONE,0.8309799999999999,0.8193600000000001,0.65456,0.8212200000000001,0.71486,0.5342800000000001
