ENCODER,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
OneHotEncoder,abalone-3_vs_11,borderline1,ABC,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
OneHotEncoder,abalone-3_vs_11,borderline1,DTREE,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
OneHotEncoder,abalone-3_vs_11,borderline1,KNN,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
OneHotEncoder,abalone-3_vs_11,borderline1,LRG,NONE,NONE,0.98984,0.98406,0.9995200000000001,0.9857799999999999,0.9917200000000002,0.9820399999999999
OneHotEncoder,abalone-3_vs_11,borderline1,MLP,NONE,NONE,0.99552,0.9940200000000001,0.99982,0.99444,0.9969,0.99324
OneHotEncoder,abalone-3_vs_11,borderline1,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0
OneHotEncoder,abalone-3_vs_11,borderline1,SGD,NONE,NONE,0.99654,0.99602,0.9352600000000001,0.99596,0.96226,0.9352600000000001
OneHotEncoder,abalone-3_vs_11,borderline1,SVM,NONE,NONE,0.99552,0.9940200000000001,0.99982,0.99444,0.9969,0.99324
OneHotEncoder,credit-approval,borderline1,ABC,NONE,NONE,0.8447800000000001,0.8405799999999999,0.84306,0.8407399999999999,0.84088,0.7077
OneHotEncoder,credit-approval,borderline1,DTREE,NONE,NONE,0.8025800000000001,0.8014600000000002,0.79894,0.8016400000000001,0.79996,0.64094
OneHotEncoder,credit-approval,borderline1,KNN,NONE,NONE,0.70996,0.7,0.7087999999999999,0.70038,0.7023199999999999,0.4937
OneHotEncoder,credit-approval,borderline1,LRG,NONE,NONE,0.8670200000000001,0.8565399999999999,0.86746,0.8565400000000001,0.8593799999999999,0.74022
OneHotEncoder,credit-approval,borderline1,MLP,NONE,NONE,0.7717,0.75942,0.74936,0.75278,0.73948,0.5545399999999999
OneHotEncoder,credit-approval,borderline1,RF,NONE,NONE,0.8692,0.86524,0.8656200000000001,0.8652,0.86434,0.7476
OneHotEncoder,credit-approval,borderline1,SGD,NONE,NONE,0.6133,0.5927600000000001,0.61316,0.5894199999999999,0.5924,0.3534200000000001
OneHotEncoder,credit-approval,borderline1,SVM,NONE,NONE,0.6996199999999999,0.66232,0.5968600000000001,0.625,0.55338,0.31060000000000004
OneHotEncoder,dataset_31_credit-g,borderline1,ABC,NONE,NONE,0.72834,0.7190000000000001,0.63954,0.7219800000000001,0.6701600000000001,0.45456
OneHotEncoder,dataset_31_credit-g,borderline1,DTREE,NONE,NONE,0.6970000000000001,0.6819999999999999,0.6046600000000001,0.6877800000000001,0.63536,0.40788
OneHotEncoder,dataset_31_credit-g,borderline1,KNN,NONE,NONE,0.7444599999999999,0.48200000000000004,0.73992,0.46218000000000004,0.5183800000000001,0.2628
OneHotEncoder,dataset_31_credit-g,borderline1,LRG,NONE,NONE,0.7327400000000001,0.74,0.60858,0.7352,0.65312,0.4343199999999999
OneHotEncoder,dataset_31_credit-g,borderline1,MLP,NONE,NONE,0.7071400000000001,0.6940000000000001,0.61552,0.6991400000000001,0.6471,0.42424
OneHotEncoder,dataset_31_credit-g,borderline1,RF,NONE,NONE,0.72604,0.7240000000000001,0.62454,0.7249,0.6624800000000001,0.44548
OneHotEncoder,dataset_31_credit-g,borderline1,SGD,NONE,NONE,0.7041000000000001,0.6789999999999999,0.5729,0.6692400000000001,0.5803999999999999,0.34408
OneHotEncoder,dataset_31_credit-g,borderline1,SVM,NONE,NONE,0.7311,0.7440000000000001,0.57792,0.7327,0.6267400000000001,0.4006
OneHotEncoder,dermatology,borderline1,ABC,NONE,NONE,0.46678,0.6229600000000001,0.8492799999999999,0.5172399999999999,0.5424399999999999,0.48658
OneHotEncoder,dermatology,borderline1,DTREE,NONE,NONE,0.93298,0.92894,0.9852,0.92798,0.9553200000000001,0.91106
OneHotEncoder,dermatology,borderline1,KNN,NONE,NONE,0.8236600000000001,0.7814000000000001,0.9644,0.7916399999999999,0.8648,0.7447600000000001
OneHotEncoder,dermatology,borderline1,LRG,NONE,NONE,0.97298,0.9726799999999999,0.9944200000000001,0.97252,0.98302,0.96608
OneHotEncoder,dermatology,borderline1,MLP,NONE,NONE,0.9756600000000001,0.97538,0.99498,0.97508,0.98464,0.96944
OneHotEncoder,dermatology,borderline1,RF,NONE,NONE,0.9812,0.98082,0.99618,0.98064,0.98808,0.97626
OneHotEncoder,dermatology,borderline1,SGD,NONE,NONE,0.92,0.8274800000000001,0.96166,0.8139200000000001,0.8623800000000001,0.78642
OneHotEncoder,dermatology,borderline1,SVM,NONE,NONE,0.70062,0.6230399999999999,0.93466,0.6270600000000001,0.7314,0.57218
OneHotEncoder,dresses-sales,borderline1,ABC,NONE,NONE,0.5587799999999999,0.5559999999999999,0.53396,0.5535399999999999,0.5351,0.28802000000000005
OneHotEncoder,dresses-sales,borderline1,DTREE,NONE,NONE,0.5226200000000001,0.512,0.5087200000000001,0.51384,0.5082599999999999,0.26080000000000003
OneHotEncoder,dresses-sales,borderline1,KNN,NONE,NONE,0.5364800000000001,0.488,0.5504399999999999,0.47192,0.48056,0.23026
OneHotEncoder,dresses-sales,borderline1,LRG,NONE,NONE,0.5756399999999999,0.5780000000000001,0.54332,0.5709600000000001,0.5423600000000001,0.2959
OneHotEncoder,dresses-sales,borderline1,MLP,NONE,NONE,0.5588,0.5599999999999999,0.5329200000000001,0.55658,0.5342600000000001,0.28822000000000003
OneHotEncoder,dresses-sales,borderline1,RF,NONE,NONE,0.5525599999999999,0.5479999999999998,0.5321199999999999,0.5466,0.5318799999999999,0.28784
OneHotEncoder,dresses-sales,borderline1,SGD,NONE,NONE,0.54442,0.536,0.5221199999999999,0.51064,0.47012,0.22989999999999994
OneHotEncoder,dresses-sales,borderline1,SVM,NONE,NONE,0.57768,0.5840000000000001,0.53586,0.5698000000000001,0.52662,0.28194
OneHotEncoder,heart,borderline1,ABC,NONE,NONE,0.7764599999999999,0.77408,0.76928,0.77376,0.77022,0.59504
OneHotEncoder,heart,borderline1,DTREE,NONE,NONE,0.76868,0.76666,0.7583400000000001,0.7656400000000001,0.7597599999999999,0.57876
OneHotEncoder,heart,borderline1,KNN,NONE,NONE,0.57252,0.56298,0.56872,0.56306,0.56296,0.31868
OneHotEncoder,heart,borderline1,LRG,NONE,NONE,0.8268599999999999,0.8259399999999999,0.8207200000000001,0.8255600000000001,0.82216,0.6803
OneHotEncoder,heart,borderline1,MLP,NONE,NONE,0.7739,0.7703599999999999,0.76464,0.76946,0.76458,0.58668
OneHotEncoder,heart,borderline1,RF,NONE,NONE,0.8237200000000001,0.8222200000000001,0.8177800000000002,0.82186,0.8187199999999999,0.6721999999999999
OneHotEncoder,heart,borderline1,SGD,NONE,NONE,0.40244,0.5704,0.46292,0.42618,0.08164,0.033639999999999996
