ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
SumEncoder,abalone-3_vs_11,DTREE,1.0,2.0,1.0,2.0,1.0,2.0,0.9999399999999999,5.0,0.9999399999999999,5.0,0.9997,7.0,0.9999399999999999,5.0,0.99874,8.0,aspect_ratio,1.0,SPE
SumEncoder,kddcup-land_vs_portsweep,DTREE,0.99998,7.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.99998,7.5,1.0,3.5,aspect_ratio,1.0,SPE
SumEncoder,dataset_31_credit-g,DTREE,0.53404,6.0,0.55476,4.0,0.5579999999999999,3.0,0.57494,1.0,0.5594399999999999,2.0,0.5452199999999999,5.0,0.5278999999999999,7.0,0.5248999999999999,8.0,aspect_ratio,1.0,SPE
SumEncoder,dresses-sales,DTREE,0.5153,5.0,0.4952599999999999,8.0,0.52176,3.0,0.51912,4.0,0.5041,7.0,0.52372,2.0,0.51518,6.0,0.5384800000000001,1.0,aspect_ratio,1.0,SPE
SumEncoder,dermatology,DTREE,0.98742,5.0,0.98892,3.0,0.9907,1.0,0.98816,4.0,0.98932,2.0,0.98464,7.0,0.9853200000000001,6.0,0.9829,8.0,aspect_ratio,1.0,SPE
SumEncoder,thyroid-hypothyroid,DTREE,0.87374,7.0,0.8795200000000001,6.0,0.91098,2.0,0.8983599999999999,3.0,0.8920199999999999,5.0,0.8981600000000001,4.0,0.91106,1.0,0.8416599999999999,8.0,aspect_ratio,1.0,SPE
SumEncoder,credit-approval,DTREE,0.8042199999999999,3.0,0.7976,6.0,0.8023,5.0,0.8108000000000001,1.0,0.8032199999999999,4.0,0.8105399999999999,2.0,0.79718,7.0,0.78468,8.0,aspect_ratio,1.0,SPE
SumEncoder,horse-colic-surgical,DTREE,0.8115400000000002,3.0,0.7595000000000001,7.0,0.8183199999999999,2.0,0.78494,6.0,0.73136,8.0,0.7874800000000001,5.0,0.80024,4.0,0.8308,1.0,aspect_ratio,1.0,SPE
SumEncoder,heart,DTREE,0.7351800000000001,8.0,0.7461,6.0,0.73556,7.0,0.76,3.0,0.7612800000000001,2.0,0.7481399999999999,5.0,0.7524,4.0,0.7735199999999999,1.0,aspect_ratio,1.0,SPE
SumEncoder,hepatitis,DTREE,0.5674,4.0,0.6209199999999999,2.0,0.58654,3.0,0.48388,8.0,0.5387400000000001,6.0,0.54582,5.0,0.6544399999999999,1.0,0.52866,7.0,aspect_ratio,1.0,SPE
